R:A::C:P,0 1 6,2 3 4,5
0 1 6,0.5442764578833693,0.35205183585313177,0.10367170626349892
2 3 4,0.367816091954023,0.47126436781609193,0.16091954022988506
5,0.42105263157894735,0.3684210526315789,0.21052631578947367
