R:A::C:P,0 1,2 6,3,4,5
0 1,0.5523809523809524,0.12380952380952381,0.13333333333333333,0.12380952380952381,0.06666666666666667
2 6,0.25,0.2777777777777778,0.3333333333333333,0.027777777777777776,0.1111111111111111
3,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0
4,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0
5,0.25,0.5,0.25,0.0,0.0
