R:A::C:P,0,1 5,2 3,4 6
0,0.43243243243243246,0.32432432432432434,0.13513513513513514,0.10810810810810811
1 5,0.22851153039832284,0.3165618448637317,0.2138364779874214,0.24109014675052412
2 3,0.14854111405835543,0.29442970822281167,0.2917771883289125,0.26525198938992045
4 6,0.12284482758620689,0.2543103448275862,0.2672413793103448,0.35560344827586204
