R:A::C:P,0,1 5,2 3,4 6
0,0.022988505747126436,0.017241379310344827,0.007183908045977011,0.005747126436781609
1 5,0.07830459770114942,0.10847701149425287,0.07327586206896551,0.08261494252873564
2 3,0.040229885057471264,0.07974137931034483,0.07902298850574713,0.07183908045977011
4 6,0.040948275862068964,0.08477011494252873,0.08908045977011494,0.11853448275862069
