R:A::C:P,0 1 6,2 3 4,5
0 1 6,0.5555555555555556,0.3888888888888889,0.05555555555555555
2 3 4,0.37662337662337664,0.5324675324675324,0.09090909090909091
5,0.375,0.625,0.0
