R:A::C:P,0,1,2 3 4 5 6
0,0.2153846153846154,0.13953488372093023,0.09032258064516129
1,0.5153846153846153,0.5,0.3741935483870968
2 3 4 5 6,0.2692307692307692,0.36046511627906974,0.535483870967742
