R:A::C:P,0 2 5,1 6,3 4
0 2 5,0.4437869822485207,0.4336283185840708,0.3617021276595745
1 6,0.46745562130177515,0.5221238938053098,0.46808510638297873
3 4,0.08875739644970414,0.04424778761061947,0.1702127659574468
