R:A::C:P,0,1 4 6,2 3 5
0,0.3010752688172043,0.11764705882352941,0.10619469026548672
1 4 6,0.5376344086021505,0.5529411764705883,0.46017699115044247
2 3 5,0.16129032258064516,0.32941176470588235,0.4336283185840708
