R:A::C:P,0 2 4 6,1 5,3
0 2 4 6,0.5362318840579711,0.38095238095238093,0.4
1 5,0.42028985507246375,0.6190476190476191,0.4666666666666667
3,0.043478260869565216,0.0,0.13333333333333333
