R:A::C:P,0 5,1 2 3 4,6
0 5,0.21428571428571427,0.14096916299559473,0.16853932584269662
1 2 3 4,0.680672268907563,0.7092511013215859,0.6404494382022472
6,0.10504201680672269,0.14977973568281938,0.19101123595505617
