R:A::C:P,antag,fool,other,protag
antag,0.0,0.007633587786259542,0.07251908396946564,0.007633587786259542
fool,0.003816793893129771,0.022900763358778626,0.026717557251908396,0.015267175572519083
other,0.007633587786259542,0.04961832061068702,0.5458015267175572,0.10687022900763359
protag,0.003816793893129771,0.007633587786259542,0.09541984732824428,0.026717557251908396
