R:A::C:P,antag,fool,other,protag
antag,0.0,0.08695652173913043,0.8260869565217391,0.08695652173913043
fool,0.05555555555555555,0.3333333333333333,0.3888888888888889,0.2222222222222222
other,0.010752688172043012,0.06989247311827956,0.7688172043010753,0.15053763440860216
protag,0.02857142857142857,0.05714285714285714,0.7142857142857143,0.2
