R:A::C:P,antag,fool,other,protag
antag,0.0,0.08695652173913043,0.0979381443298969,0.04878048780487805
fool,0.25,0.2608695652173913,0.03608247422680412,0.0975609756097561
other,0.5,0.5652173913043478,0.7371134020618557,0.6829268292682927
protag,0.25,0.08695652173913043,0.12886597938144329,0.17073170731707318
