R:A::C:P,0 6,1 5,2,3 4
0 6,0.4,0.1794871794871795,0.08,0.2
1 5,0.4444444444444444,0.5897435897435898,0.48,0.38
2,0.13333333333333333,0.20512820512820512,0.32,0.24
3 4,0.022222222222222223,0.02564102564102564,0.12,0.18
