R:A::C:P,0 1,2 3 6,4 5
0 1,0.75,0.528169014084507,0.45121951219512196
2 3 6,0.21052631578947367,0.3732394366197183,0.4146341463414634
4 5,0.039473684210526314,0.09859154929577464,0.13414634146341464
