R:A::C:P,0 1,2 3 6,4 5
0 1,0.504424778761062,0.33185840707964603,0.16371681415929204
2 3 6,0.2689075630252101,0.44537815126050423,0.2857142857142857
4 5,0.1935483870967742,0.45161290322580644,0.3548387096774194
