R:A::C:P,0,1 4,2 5,3 6
0,0.43243243243243246,0.33783783783783783,0.16216216216216217,0.06756756756756757
1 4,0.22026431718061673,0.3788546255506608,0.1960352422907489,0.20484581497797358
2 5,0.1509433962264151,0.29649595687331537,0.2641509433962264,0.2884097035040431
3 6,0.13387423935091278,0.23732251521298176,0.281947261663286,0.34685598377281945
