R:A::C:P,comedy,history,tragedy
comedy,0.7068965517241379,0.10344827586206896,0.1896551724137931
history,0.1323529411764706,0.7794117647058824,0.08823529411764706
tragedy,0.2692307692307692,0.14102564102564102,0.5897435897435898
