R:A::C:P,comedy,history,tragedy
comedy,0.7321428571428571,0.15789473684210525,0.2972972972972973
history,0.08035714285714286,0.6973684210526315,0.08108108108108109
tragedy,0.1875,0.14473684210526316,0.6216216216216216
