R:A::C:P,0,1 3,2,4 5,6
0,0.022988505747126436,0.015804597701149427,0.005028735632183908,0.007902298850574713,0.0014367816091954023
1 3,0.07830459770114942,0.11566091954022989,0.03879310344827586,0.07614942528735633,0.03807471264367816
2,0.028017241379310345,0.0639367816091954,0.029454022988505746,0.04885057471264368,0.027298850574712645
4 5,0.017959770114942528,0.035201149425287355,0.01867816091954023,0.03735632183908046,0.01221264367816092
6,0.035201149425287355,0.0653735632183908,0.028735632183908046,0.08836206896551724,0.06321839080459771
