R:A::C:P,0 3,1 6,2 4,5
0 3,0.21875,0.16793893129770993,0.17105263157894737,0.23529411764705882
1 6,0.4947916666666667,0.5038167938931297,0.5197368421052632,0.45098039215686275
2 4,0.21875,0.2900763358778626,0.2565789473684211,0.3137254901960784
5,0.06770833333333333,0.03816793893129771,0.05263157894736842,0.0
