R:A::C:P,0,1 4,2 5 6,3
0,0.3010752688172043,0.12931034482758622,0.1076923076923077,0.08108108108108109
1 4,0.5268817204301075,0.5086206896551724,0.4153846153846154,0.4864864864864865
2 5 6,0.16129032258064516,0.3103448275862069,0.38461538461538464,0.35135135135135137
3,0.010752688172043012,0.05172413793103448,0.09230769230769231,0.08108108108108109
