R:A::C:P,0 1,2 5,3,4,6
0 1,0.504424778761062,0.1504424778761062,0.08849557522123894,0.12389380530973451,0.13274336283185842
2 5,0.3163265306122449,0.24489795918367346,0.12244897959183673,0.12244897959183673,0.19387755102040816
3,0.09090909090909091,0.45454545454545453,0.13636363636363635,0.22727272727272727,0.09090909090909091
4,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.5,0.14285714285714285
6,0.1875,0.375,0.0625,0.3125,0.0625
