R:A::C:P,comedy,history,tragedy
comedy,0.7297297297297297,0.19767441860465115,0.27692307692307694
history,0.09009009009009009,0.5465116279069767,0.16923076923076924
tragedy,0.18018018018018017,0.2558139534883721,0.5538461538461539
