R:A::C:P,comedy,history,tragedy
comedy,0.6982758620689655,0.14655172413793102,0.15517241379310345
history,0.14705882352941177,0.6911764705882353,0.16176470588235295
tragedy,0.2564102564102564,0.28205128205128205,0.46153846153846156
