R:A::C:P,comedy,history,tragedy
comedy,0.30916030534351147,0.0648854961832061,0.06870229007633588
history,0.03816793893129771,0.17938931297709923,0.04198473282442748
tragedy,0.07633587786259542,0.08396946564885496,0.13740458015267176
