R:A::C:P,0,1 2,3 4,5 6
0,0.43243243243243246,0.35135135135135137,0.12162162162162163,0.0945945945945946
1 2,0.19969512195121952,0.3521341463414634,0.23932926829268292,0.20884146341463414
3 4,0.14285714285714285,0.26857142857142857,0.33714285714285713,0.25142857142857145
5 6,0.13552361396303902,0.20123203285420946,0.2936344969199179,0.36960985626283366
