R:A::C:P,0 1,2,3 4 5,6
0 1,0.8285714285714286,0.52,0.5573770491803278,0.0
2,0.11428571428571428,0.32,0.26229508196721313,0.6666666666666666
3 4 5,0.04285714285714286,0.16,0.16393442622950818,0.3333333333333333
6,0.014285714285714285,0.0,0.01639344262295082,0.0
