R:A::C:P,0,1 3,2 6,4 5
0,0.3939393939393939,0.14583333333333334,0.041666666666666664,0.2857142857142857
1 3,0.42424242424242425,0.625,0.4583333333333333,0.42857142857142855
2 6,0.12121212121212122,0.20833333333333334,0.375,0.23809523809523808
4 5,0.06060606060606061,0.020833333333333332,0.125,0.047619047619047616
