R:A::C:P,0 3 4,1,2,5 6
0 3 4,0.08979885057471264,0.02514367816091954,0.027298850574712645,0.036637931034482756
1,0.12643678160919541,0.07255747126436782,0.028017241379310345,0.04669540229885057
2,0.08045977011494253,0.035919540229885055,0.029454022988505746,0.05172413793103448
5 6,0.15014367816091953,0.034482758620689655,0.035919540229885055,0.12931034482758622
