R:A::C:P,0 3 4,1,2,5 6
0 3 4,0.20096463022508038,0.14957264957264957,0.2261904761904762,0.13858695652173914
1,0.2829581993569132,0.43162393162393164,0.23214285714285715,0.1766304347826087
2,0.18006430868167203,0.21367521367521367,0.24404761904761904,0.1956521739130435
5 6,0.3360128617363344,0.20512820512820512,0.2976190476190476,0.4891304347826087
