R:A::C:P,0 3 4,1,2,5 6
0 3 4,0.5020080321285141,0.14056224899598393,0.15261044176706828,0.20481927710843373
1,0.46194225721784776,0.2650918635170604,0.10236220472440945,0.17060367454068243
2,0.4072727272727273,0.18181818181818182,0.14909090909090908,0.26181818181818184
5 6,0.42915811088295686,0.09856262833675565,0.1026694045174538,0.36960985626283366
