R:A::C:P,0,1 4,2 5,3 6
0,0.3150684931506849,0.3424657534246575,0.2054794520547945,0.136986301369863
1 4,0.21003134796238246,0.3166144200626959,0.2445141065830721,0.22884012539184953
2 5,0.13100436681222707,0.314410480349345,0.31877729257641924,0.23580786026200873
3 6,0.1,0.34375,0.2625,0.29375
