R:A::C:P,0,1 4,2 5,3 6
0,0.16911764705882354,0.09881422924901186,0.07211538461538461,0.05434782608695652
1 4,0.49264705882352944,0.39920948616600793,0.375,0.3967391304347826
2 5,0.22058823529411764,0.2845849802371542,0.35096153846153844,0.29347826086956524
3 6,0.11764705882352941,0.21739130434782608,0.20192307692307693,0.2554347826086957
