R:A::C:P,0 5,1,2,3 4,6
0 5,0.37735849056603776,0.17857142857142858,0.12,0.2,0.3333333333333333
1,0.4339622641509434,0.6428571428571429,0.44,0.36,0.0
2,0.1509433962264151,0.14285714285714285,0.32,0.24,0.6666666666666666
3 4,0.018867924528301886,0.03571428571428571,0.12,0.18,0.0
6,0.018867924528301886,0.0,0.0,0.02,0.0
