R:A::C:P,0 2,1,3,4,5,6
0 2,119,69,42,40,39,40
1,131,101,34,50,25,40
3,32,11,15,15,16,13
4,24,5,13,16,9,6
5,27,12,19,14,13,11
6,89,36,55,55,68,88
