R:A::C:P,0 2 3 6,1,4 5
0 2 3 6,0.44680851063829785,0.4745762711864407,0.5609756097560976
1,0.46808510638297873,0.5254237288135594,0.3048780487804878
4 5,0.0851063829787234,0.0,0.13414634146341464
