R:A::C:P,0,1 5,2,3 6,4
0,0.07446808510638298,0.034574468085106384,0.010638297872340425,0.02127659574468085,0.018617021276595744
1 5,0.1356382978723404,0.10106382978723404,0.061170212765957445,0.13031914893617022,0.05851063829787234
2,0.026595744680851064,0.061170212765957445,0.034574468085106384,0.06382978723404255,0.02925531914893617
3 6,0.005319148936170213,0.026595744680851064,0.023936170212765957,0.018617021276595744,0.026595744680851064
4,0.005319148936170213,0.0,0.005319148936170213,0.007978723404255319,0.018617021276595744
