R:A::C:P,antag,fool,other,protag
antag,0.14814814814814814,0.07407407407407407,0.48148148148148145,0.2962962962962963
fool,0.10526315789473684,0.6842105263157895,0.15789473684210525,0.05263157894736842
other,0.15384615384615385,0.08012820512820513,0.6538461538461539,0.11217948717948718
protag,0.22857142857142856,0.05714285714285714,0.22857142857142856,0.4857142857142857
