R:A::C:P,antag,fool,other,protag
antag,0.010178117048346057,0.005089058524173028,0.03307888040712468,0.020356234096692113
fool,0.005089058524173028,0.03307888040712468,0.007633587786259542,0.002544529262086514
other,0.12213740458015267,0.06361323155216285,0.5190839694656488,0.089058524173028
protag,0.020356234096692113,0.005089058524173028,0.020356234096692113,0.043256997455470736
