R:A::C:P,0,1 2,3,4,5 6
0,0.3010752688172043,0.10909090909090909,0.08108108108108109,0.12280701754385964,0.12658227848101267
1 2,0.6129032258064516,0.7454545454545455,0.6756756756756757,0.5614035087719298,0.6455696202531646
3,0.010752688172043012,0.06363636363636363,0.08108108108108109,0.08771929824561403,0.0759493670886076
4,0.021505376344086023,0.01818181818181818,0.02702702702702703,0.12280701754385964,0.02531645569620253
5 6,0.053763440860215055,0.06363636363636363,0.13513513513513514,0.10526315789473684,0.12658227848101267
