R:A::C:P,0,1 4,2 3 5 6
0,0.4857142857142857,0.34285714285714286,0.17142857142857143
1 4,0.24675324675324675,0.35064935064935066,0.4025974025974026
2 3 5 6,0.1276595744680851,0.1702127659574468,0.7021276595744681
