R:A::C:P,comedy,history,tragedy
comedy,0.7383177570093458,0.14814814814814814,0.33783783783783783
history,0.08411214953271028,0.654320987654321,0.08108108108108109
tragedy,0.17757009345794392,0.19753086419753085,0.581081081081081
