R:A::C:P,0 3,1,2 5,4 6
0 3,0.3806818181818182,0.17045454545454544,0.24431818181818182,0.20454545454545456
1,0.33070866141732286,0.2650918635170604,0.1679790026246719,0.23622047244094488
2 5,0.30727762803234504,0.16711590296495957,0.2641509433962264,0.261455525606469
4 6,0.26939655172413796,0.08836206896551724,0.28663793103448276,0.35560344827586204
