R:A::C:P,0,1 2 5,3 4 6
0,0.4857142857142857,0.2571428571428571,0.2571428571428571
1 2 5,0.21296296296296297,0.4722222222222222,0.3148148148148148
3 4 6,0.125,0.25,0.625
