R:A::C:P,0,1 2 5,3 4 6
0,0.40476190476190477,0.140625,0.16981132075471697
1 2 5,0.5476190476190477,0.796875,0.6415094339622641
3 4 6,0.047619047619047616,0.0625,0.18867924528301888
