R:A::C:P,0,1,2 6,3,4 5
0,0.4117647058823529,0.17647058823529413,0.17647058823529413,0.08823529411764706,0.14705882352941177
1,0.29646017699115046,0.1902654867256637,0.22566371681415928,0.084070796460177,0.20353982300884957
2 6,0.1554054054054054,0.16216216216216217,0.3108108108108108,0.16216216216216217,0.20945945945945946
3,0.08823529411764706,0.08823529411764706,0.4117647058823529,0.14705882352941177,0.2647058823529412
4 5,0.18,0.08,0.32,0.16,0.26
