R:A::C:P,0 3,1,2 6,4 5
0 3,0.3806818181818182,0.17045454545454544,0.21022727272727273,0.23863636363636365
1,0.33070866141732286,0.2650918635170604,0.2073490813648294,0.1968503937007874
2 6,0.2732732732732733,0.12912912912912913,0.3108108108108108,0.28678678678678676
4 5,0.33727810650887574,0.10059171597633136,0.25443786982248523,0.3076923076923077
