R:A::C:P,0 3,1,2 6,4 5
0 3,0.1550925925925926,0.1282051282051282,0.10109289617486339,0.11666666666666667
1,0.2916666666666667,0.43162393162393164,0.21584699453551912,0.20833333333333334
2 6,0.4212962962962963,0.36752136752136755,0.5655737704918032,0.5305555555555556
4 5,0.13194444444444445,0.07264957264957266,0.11748633879781421,0.14444444444444443
