R:A::C:P,0 4,1 2,3 5,6
0 4,0.11702127659574468,0.03723404255319149,0.023936170212765957,0.018617021276595744
1 2,0.23670212765957446,0.21808510638297873,0.09308510638297872,0.10904255319148937
3 5,0.02925531914893617,0.023936170212765957,0.03723404255319149,0.013297872340425532
6,0.015957446808510637,0.013297872340425532,0.010638297872340425,0.0026595744680851063
