R:A::C:P,0,1 6,2 5,3 4
0,0.5,0.19047619047619047,0.11904761904761904,0.19047619047619047
1 6,0.2833333333333333,0.225,0.25,0.24166666666666667
2 5,0.14516129032258066,0.3064516129032258,0.2903225806451613,0.25806451612903225
3 4,0.043478260869565216,0.13043478260869565,0.30434782608695654,0.5217391304347826
