R:A::C:P,0,1,2,3,4 5,6
0,0.3150684931506849,0.1780821917808219,0.0821917808219178,0.0684931506849315,0.2876712328767123,0.0684931506849315
1,0.21428571428571427,0.25,0.125,0.11071428571428571,0.175,0.125
2,0.13372093023255813,0.18023255813953487,0.1744186046511628,0.13953488372093023,0.29651162790697677,0.0755813953488372
3,0.08,0.16,0.18,0.18,0.28,0.12
4 5,0.14583333333333334,0.08333333333333333,0.14583333333333334,0.11458333333333333,0.375,0.13541666666666666
6,0.10909090909090909,0.15454545454545454,0.10909090909090909,0.13636363636363635,0.33636363636363636,0.15454545454545454
