R:A::C:P,0,1 2,3,4 5 6
0,0.40476190476190477,0.1320754716981132,0.06451612903225806,0.2727272727272727
1 2,0.5238095238095238,0.7735849056603774,0.7419354838709677,0.5454545454545454
3,0.0,0.05660377358490566,0.06451612903225806,0.06060606060606061
4 5 6,0.07142857142857142,0.03773584905660377,0.12903225806451613,0.12121212121212122
