R:A::C:P,0,1 2,3,4 5 6
0,0.4857142857142857,0.2,0.05714285714285714,0.2571428571428571
1 2,0.21153846153846154,0.3942307692307692,0.22115384615384615,0.17307692307692307
3,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857
4 5 6,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.3076923076923077
