R:A::C:P,0,1 3,2 4 5,6
0,0.3010752688172043,0.11458333333333333,0.12030075187969924,0.09259259259259259
1 3,0.5161290322580645,0.5416666666666666,0.45864661654135336,0.5
2 4 5,0.17204301075268819,0.3125,0.3383458646616541,0.3888888888888889
6,0.010752688172043012,0.03125,0.08270676691729323,0.018518518518518517
