R:A::C:P,0 1 3 6,2 5,4
0 1 3 6,0.4360632183908046,0.15445402298850575,0.09051724137931035
2 5,0.16163793103448276,0.07040229885057471,0.034482758620689655
4,0.022988505747126436,0.017959770114942528,0.011494252873563218
