R:A::C:P,0,1 6,2 3 4 5
0,0.07446808510638298,0.034574468085106384,0.05053191489361702
1 6,0.1276595744680851,0.15691489361702127,0.19946808510638298
2 3 4 5,0.04521276595744681,0.10904255319148937,0.20212765957446807
