R:A::C:P,0 2,1,3 4 5 6
0 2,0.3853211009174312,0.4482758620689655,0.3761467889908257
1,0.5045871559633027,0.4827586206896552,0.41284403669724773
3 4 5 6,0.11009174311926606,0.06896551724137931,0.21100917431192662
