R:A::C:P,0 2,1,3 4 5 6
0 2,0.4375,0.13541666666666666,0.4270833333333333
1,0.4824561403508772,0.12280701754385964,0.39473684210526316
3 4 5 6,0.32432432432432434,0.05405405405405406,0.6216216216216216
