R:A::C:P,0 2,1,3 4 5 6
0 2,0.1700404858299595,0.05263157894736842,0.1659919028340081
1,0.22267206477732793,0.05668016194331984,0.18218623481781376
3 4 5 6,0.048582995951417005,0.008097165991902834,0.0931174089068826
