R:A::C:P,0,1 4 5,2 6,3
0,0.4117647058823529,0.3235294117647059,0.17647058823529413,0.08823529411764706
1 4 5,0.2753623188405797,0.38405797101449274,0.2427536231884058,0.09782608695652174
2 6,0.1554054054054054,0.3716216216216216,0.3108108108108108,0.16216216216216217
3,0.08823529411764706,0.35294117647058826,0.4117647058823529,0.14705882352941177
