R:A::C:P,0,1 6,2 3,4 5
0,0.40476190476190477,0.16129032258064516,0.07142857142857142,0.3
1 6,0.4523809523809524,0.5806451612903226,0.42857142857142855,0.36666666666666664
2 3,0.09523809523809523,0.22580645161290322,0.4107142857142857,0.23333333333333334
4 5,0.047619047619047616,0.03225806451612903,0.08928571428571429,0.1
