R:A::C:P,0 1 3,2,4,5 6
0 1 3,0.5533498759305211,0.12406947890818859,0.10173697270471464,0.22084367245657568
2,0.45348837209302323,0.1744186046511628,0.14534883720930233,0.22674418604651161
4,0.3076923076923077,0.23076923076923078,0.1794871794871795,0.28205128205128205
5 6,0.38922155688622756,0.10179640718562874,0.19760479041916168,0.31137724550898205
