R:A::C:P,antag,fool,other,protag
antag,0.020356234096692113,0.002544529262086514,0.03307888040712468,0.01272264631043257
fool,0.010178117048346057,0.02544529262086514,0.007633587786259542,0.005089058524173028
other,0.13231552162849872,0.05597964376590331,0.5114503816793893,0.09414758269720101
protag,0.015267175572519083,0.007633587786259542,0.017811704834605598,0.04834605597964377
